,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
768,combined,0,functional,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",1.7369377690512857e-05,0.0052581843372188925,0.21052631578947367,0.11764705882352941,0.1509433962264151,4
769,combined,1,functional,threonine catabolic process,2.007088711121236e-07,0.0006683605408033716,0.42857142857142855,0.375,0.39999999999999997,3
770,combined,2,functional,Rac prophage,1.1452621769257647e-06,0.003813723049162797,0.06930693069306931,0.30434782608695654,0.11290322580645161,7
771,combined,4,functional,L-lyxose metabolic process,1.6909491820439939e-07,0.00056308607762065,0.2727272727272727,0.6,0.37499999999999994,3
772,combined,4,functional,carbohydrate transmembrane transport,1.4116217904463796e-06,0.0023503502810932222,0.2727272727272727,0.3333333333333333,0.3,3
773,combined,5,functional,chemotaxis,1.095755034172947e-16,3.648864263795914e-13,0.2857142857142857,0.8,0.4210526315789473,8
774,combined,5,functional,methyl accepting chemotaxis protein complex,7.981116380141783e-14,1.328855877293607e-10,0.21428571428571427,1.0,0.35294117647058826,6
775,combined,5,functional,bacterial-type flagellum-dependent cell motility,2.032245529100391e-09,1.8078578667464278e-06,0.21428571428571427,0.3157894736842105,0.2553191489361702,6
776,combined,5,functional,transmembrane signaling receptor activity,2.17160104113685e-09,1.8078578667464278e-06,0.14285714285714285,1.0,0.25,4
777,combined,5,functional,positive regulation of post-translational protein modification,3.3677188946132574e-07,0.00018690839865103577,0.10714285714285714,1.0,0.19354838709677416,3
778,combined,5,functional,regulation of chemotaxis,3.3677188946132574e-07,0.00018690839865103577,0.10714285714285714,1.0,0.19354838709677416,3
779,combined,5,functional,signal transduction,3.3352255576797436e-06,0.0015866144438676495,0.10714285714285714,0.6,0.18181818181818182,3
780,combined,5,functional,regulation of bacterial-type flagellum-dependent cell motility,6.638199016300573e-06,0.002763150340535114,0.10714285714285714,0.5,0.17647058823529413,3
781,combined,8,functional,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",2.384404807103318e-11,7.940068007654049e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
782,combined,8,functional,deoxyribonucleotide biosynthetic process,8.219205015029286e-09,9.123317566682507e-06,0.5,0.75,0.6,3
783,combined,8,functional,ribonucleoside-diphosphate reductase complex,8.219205015029286e-09,9.123317566682507e-06,0.5,0.75,0.6,3
784,combined,8,functional,nucleobase-containing small molecule interconversion,1.663129012223036e-06,0.0013845549026756776,0.5,0.16666666666666666,0.25,3
785,combined,10,functional,ferric-enterobactin transport,1.0236116678479653e-15,3.408626853933725e-12,0.18604651162790697,0.8888888888888888,0.3076923076923077,8
786,combined,10,functional,enterobactin biosynthetic process,1.2335061501673607e-14,2.0537877400286557e-11,0.16279069767441862,1.0,0.28,7
787,combined,10,functional,siderophore uptake transmembrane transporter activity,4.3686791307602587e-13,4.849233835143887e-10,0.16279069767441862,0.7777777777777778,0.2692307692307693,7
788,combined,10,functional,ferric-enterobactin transmembrane transporter activity,1.317004690593982e-10,1.0964064049194902e-07,0.11627906976744186,1.0,0.20833333333333334,5
789,combined,10,functional,enterobactin transport,1.931871108364777e-07,0.00012866261581709416,0.09302325581395349,0.6666666666666666,0.16326530612244897,4
790,combined,10,functional,iron-sulfur cluster assembly,5.256212878438525e-07,0.0002917198147533381,0.11627906976744186,0.3125,0.16949152542372883,5
791,combined,10,functional,"2,3-dihydroxybenzoate-serine ligase activity",1.2686513699152103e-06,0.0005280761327272063,0.06976744186046512,1.0,0.13043478260869565,3
792,combined,10,functional,ferric-hydroxamate transport,1.2686513699152103e-06,0.0005280761327272063,0.06976744186046512,1.0,0.13043478260869565,3
793,combined,10,functional,enterobactin transmembrane transporter activity,5.0353384782565535e-06,0.0018630752369549247,0.06976744186046512,0.75,0.1276595744680851,3
794,combined,14,functional,UDP-N-acetylglucosamine biosynthetic process,2.3207859732706386e-06,0.007728217290991227,0.15,0.5,0.23076923076923075,3
795,combined,15,functional,sulfate transport,3.450061551534876e-08,0.00011488704966611138,0.3333333333333333,0.75,0.46153846153846156,3
796,combined,17,functional,intracellular pH elevation,4.9277048093875835e-08,0.00016409257015260654,0.3,0.75,0.4285714285714285,3
797,combined,17,functional,glutamate catabolic process,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
798,combined,17,functional,glutamate decarboxylase activity,5.979859832058073e-06,0.006637644413584461,0.2,1.0,0.33333333333333337,2
799,combined,20,functional,threonine biosynthetic process,2.790601254960438e-06,0.009292702179018258,0.2857142857142857,1.0,0.4444444444444445,2
800,combined,22,functional,menaquinone biosynthetic process,1.2302578086913188e-07,0.0004096758502942092,0.6,0.3,0.4,3
801,combined,22,functional,isochorismate synthase activity,1.3288577404573536e-06,0.002212548137861494,0.4,1.0,0.5714285714285715,2
802,combined,23,functional,CP4-44 prophage,8.635176652843056e-09,2.875513825396738e-05,1.0,0.3333333333333333,0.5,3
803,combined,24,functional,fatty acid beta-oxidation,3.4709631376531464e-10,1.155830724838498e-06,0.35714285714285715,0.38461538461538464,0.3703703703703704,5
804,combined,24,functional,3-hydroxyacyl-CoA dehydrogenase activity,1.4935789382903484e-07,0.000248680893225343,0.21428571428571427,0.75,0.3333333333333333,3
805,combined,24,functional,enoyl-CoA hydratase activity,2.073266285883346e-06,0.0023013255773305145,0.21428571428571427,0.375,0.2727272727272727,3
806,combined,25,functional,methylgalactoside transport,8.219205015029286e-09,2.7369952700047522e-05,0.5,0.75,0.6,3
807,combined,25,functional,galactose transport,7.179286262684525e-08,0.00011953511627369735,0.5,0.42857142857142855,0.4615384615384615,3
808,combined,25,functional,galactose transmembrane transporter activity,1.993286610686022e-06,0.0022125481378614843,0.3333333333333333,1.0,0.5,2
809,combined,25,functional,methylgalactoside transmembrane transporter activity,5.975747843213219e-06,0.004974810079475005,0.3333333333333333,0.6666666666666666,0.4444444444444444,2
810,combined,26,functional,galactose catabolic process via UDP-galactose,5.032630722346335e-09,1.6758660305413294e-05,0.26666666666666666,0.5714285714285714,0.36363636363636365,4
811,combined,26,functional,L-arabinose catabolic process to xylulose 5-phosphate,4.677387353629509e-08,3.115139977517253e-05,0.2,1.0,0.33333333333333337,3
812,combined,26,functional,L-arabinose transmembrane transporter activity,4.677387353629509e-08,3.115139977517253e-05,0.2,1.0,0.33333333333333337,3
813,combined,26,functional,L-arabinose transport,4.677387353629509e-08,3.115139977517253e-05,0.2,1.0,0.33333333333333337,3
814,combined,26,functional,arabinose catabolic process,4.677387353629509e-08,3.115139977517253e-05,0.2,1.0,0.33333333333333337,3
815,combined,26,functional,galactokinase activity,1.395300627480218e-05,0.00774391848251521,0.13333333333333333,1.0,0.23529411764705882,2
816,combined,29,functional,D-xylose metabolic process,2.26159388527142e-08,3.765553818976915e-05,0.25,1.0,0.4,3
817,combined,29,functional,D-xylose transport,2.26159388527142e-08,3.765553818976915e-05,0.25,1.0,0.4,3
818,combined,29,functional,D-ribose transport,4.4996016502193906e-07,0.0004994557831743523,0.25,0.5,0.3333333333333333,3
819,combined,29,functional,D-xylose catabolic process,8.770461087018536e-06,0.007301408854942931,0.16666666666666666,1.0,0.2857142857142857,2
820,combined,30,functional,arginine biosynthetic process,8.211182006006733e-15,2.7343236080002424e-11,0.3,1.0,0.4615384615384615,6
821,combined,30,functional,arginine biosynthetic process via ornithine,7.657163292065954e-09,1.2749176881289815e-05,0.2,0.6666666666666666,0.30769230769230765,4
822,combined,30,functional,arginine binding,1.1719168314588236e-07,0.00013008276829192943,0.15,1.0,0.2608695652173913,3
823,combined,30,functional,L-arginine import across plasma membrane,4.6722513447924326e-07,0.00038896492445397,0.15,0.75,0.24999999999999997,3
824,combined,33,functional,galactarate catabolic process,5.756784435236337e-09,1.9170092169337003e-05,0.375,1.0,0.5454545454545454,3
825,combined,33,functional,D-glucarate catabolic process,3.7208016732805806e-06,0.0061951347860121665,0.25,1.0,0.4,2
826,combined,34,functional,aerobic respiration,1.0390337581802926e-06,0.0034599824147403748,0.1016949152542373,0.25,0.14457831325301204,6
827,combined,36,functional,cytochrome bo3 ubiquinol oxidase activity,1.590916513653367e-12,1.7659173301552373e-09,0.6666666666666666,1.0,0.8,4
828,combined,36,functional,cytochrome o ubiquinol oxidase complex,1.590916513653367e-12,1.7659173301552373e-09,0.6666666666666666,1.0,0.8,4
829,combined,36,functional,oxidoreduction-driven active transmembrane transporter activity,1.590916513653367e-12,1.7659173301552373e-09,0.6666666666666666,1.0,0.8,4
830,combined,36,functional,hydrogen ion transmembrane transporter activity,5.5613136673860925e-11,4.629793628098922e-08,0.6666666666666666,0.5714285714285714,0.6153846153846153,4
831,combined,36,functional,electron transport coupled proton transport,1.1118033225112888e-10,7.404610127925183e-08,0.6666666666666666,0.5,0.5714285714285715,4
832,combined,36,functional,aerobic electron transport chain,2.0004192187187587e-10,1.110232666388911e-07,0.6666666666666666,0.4444444444444444,0.5333333333333333,4
833,combined,36,functional,cytochrome-c oxidase activity,2.0559944411558327e-09,9.78065927006989e-07,0.5,1.0,0.6666666666666666,3
834,combined,36,functional,aerobic respiration,1.676579679696109e-08,6.978762916735055e-06,0.6666666666666666,0.16666666666666666,0.26666666666666666,4
835,combined,36,functional,electron transfer activity,2.551325119158846e-07,9.439902940887729e-05,0.6666666666666666,0.08695652173913043,0.15384615384615383,4
836,combined,36,functional,ubiquinone binding,2.981713095470601e-05,0.009929104607917101,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
837,combined,37,functional,phosphoenolpyruvate-glycerone phosphotransferase activity,4.1119888823116536e-10,1.3692922978097807e-06,0.75,1.0,0.8571428571428571,3
838,combined,40,functional,bacterial-type flagellum hook,5.974506324854137e-16,1.9895106061764276e-12,0.2413793103448276,1.0,0.3888888888888889,7
839,combined,40,functional,bacterial-type flagellum-dependent swarming motility,1.9801347955342606e-12,3.2969244345645442e-09,0.2413793103448276,0.5,0.32558139534883723,7
840,combined,40,functional,bacterial-type flagellum-dependent cell motility,2.8355686772658703e-11,3.147481231765116e-08,0.2413793103448276,0.3684210526315789,0.2916666666666667,7
841,combined,41,functional,formate dehydrogenase (quinone) activity,4.110397965794765e-09,6.843812613048285e-06,0.75,0.6,0.6666666666666665,3
842,combined,41,functional,formate dehydrogenase complex,4.110397965794765e-09,6.843812613048285e-06,0.75,0.6,0.6666666666666665,3
843,combined,41,functional,formate oxidation,8.219205015023102e-09,9.123317566675643e-06,0.75,0.5,0.6,3
844,combined,41,functional,cellular respiration,1.4380824672535931e-08,1.1972036539886163e-05,0.75,0.42857142857142855,0.5454545454545454,3
845,combined,41,functional,anaerobic respiration,8.483702840043379e-06,0.005650146091468891,0.75,0.058823529411764705,0.10909090909090909,3
846,combined,42,functional,biological adhesion,1.0279972205779145e-09,2.694046301706957e-06,0.6,1.0,0.7499999999999999,3
847,combined,42,functional,single-species biofilm formation,1.6180458268510252e-09,2.694046301706957e-06,0.8,0.2222222222222222,0.3478260869565218,4
848,combined,42,functional,cell outer membrane,8.682685261787959e-07,0.0009637780640584635,0.8,0.04938271604938271,0.09302325581395349,4
849,combined,42,functional,protein transmembrane transport,1.3288577404573536e-06,0.001106274068930747,0.4,1.0,0.5714285714285715,2
850,combined,46,functional,sulfurtransferase complex,2.0806663744497045e-07,0.0006928619026917517,0.125,1.0,0.2222222222222222,3
851,combined,46,functional,tRNA wobble position uridine thiolation,4.1108265779706835e-06,0.006844526252321188,0.125,0.5,0.2,3
852,combined,47,functional,6-sulfoquinovose(1-) catabolic process,3.447806685965307e-14,1.1481196264264473e-10,0.5,1.0,0.6666666666666666,5
853,combined,47,functional,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde,2.227283119114706e-11,3.708426393325986e-08,0.4,1.0,0.5714285714285715,4
854,combined,50,functional,"proton-transporting ATP synthase activity, rotational mechanism",3.0623182382379825e-21,1.0197519733332482e-17,1.0,0.875,0.9333333333333333,7
855,combined,50,functional,"proton-transporting ATPase activity, rotational mechanism",1.0378196509438944e-17,1.7279697188215842e-14,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
856,combined,50,functional,"proton-transporting ATP synthase complex, catalytic core F(1)",2.8731722383044185e-15,3.1892211845179043e-12,0.7142857142857143,1.0,0.8333333333333333,5
857,combined,50,functional,ATP synthesis coupled proton transport,3.7121385318578454e-12,3.0903553277716566e-09,0.5714285714285714,1.0,0.7272727272727273,4
858,combined,50,functional,ATP biosynthetic process,2.790601254960438e-06,0.0018585404358036517,0.2857142857142857,1.0,0.4444444444444445,2
859,combined,50,functional,"proton-transporting ATP synthase complex, coupling factor F(o)",8.364607784428172e-06,0.004642357320357635,0.2857142857142857,0.6666666666666666,0.4,2
860,combined,51,functional,threonine biosynthetic process,7.97314644274408e-07,0.002655057765433779,0.5,1.0,0.6666666666666666,2
861,combined,52,functional,lipopolysaccharide core region biosynthetic process,2.4526241331968824e-14,8.167238363545619e-11,0.4444444444444444,0.3333333333333333,0.380952380952381,8
862,combined,55,functional,cytosol,1.1941001988670346e-11,3.9763536622272254e-08,0.6851851851851852,0.03842159916926272,0.07276302851524091,37
863,combined,55,functional,cytosolic large ribosomal subunit,1.7470043565739462e-07,0.00022517972738343275,0.12962962962962962,0.21875,0.1627906976744186,7
864,combined,55,functional,structural constituent of ribosome,2.0286461926435383e-07,0.00022517972738343275,0.14814814814814814,0.16666666666666666,0.15686274509803924,8
865,combined,55,functional,ribosomal large subunit assembly,1.2942863543686921e-06,0.0010774933900119363,0.1111111111111111,0.2222222222222222,0.14814814814814814,6
866,combined,56,functional,sulfur compound metabolic process,5.132482278369718e-11,1.7091165986971162e-07,0.3333333333333333,0.5555555555555556,0.4166666666666667,5
867,combined,56,functional,alkanesulfonate transmembrane transporter activity,4.677387353629509e-08,3.893924971896566e-05,0.2,1.0,0.33333333333333337,3
868,combined,56,functional,alkanesulfonate transport,4.677387353629509e-08,3.893924971896566e-05,0.2,1.0,0.33333333333333337,3
869,combined,56,functional,taurine transport,4.677387353629509e-08,3.893924971896566e-05,0.2,1.0,0.33333333333333337,3
870,combined,56,functional,sulfate binding,1.395300627480218e-05,0.00774391848251521,0.13333333333333333,1.0,0.23529411764705882,2
871,combined,56,functional,taurine transmembrane transporter activity,1.395300627480218e-05,0.00774391848251521,0.13333333333333333,1.0,0.23529411764705882,2
872,combined,57,functional,anaerobic respiration,2.632725441678477e-10,8.766975720789329e-07,0.4666666666666667,0.13725490196078433,0.21212121212121213,7
873,combined,57,functional,NarGHI complex,4.677387353629509e-08,7.787849943793132e-05,0.2,1.0,0.33333333333333337,3
874,combined,57,functional,electron transfer activity,5.154669966559014e-07,0.0005721683662880506,0.3333333333333333,0.10869565217391304,0.16393442622950818,5
875,combined,57,functional,nitrate reductase activity,1.6219360611301861e-06,0.00135026177089088,0.2,0.42857142857142855,0.27272727272727276,3
876,combined,57,functional,high-affinity secondary active nitrite transmembrane transporter activity,1.395300627480218e-05,0.00774391848251521,0.13333333333333333,1.0,0.23529411764705882,2
877,combined,57,functional,nitrate metabolic process,1.395300627480218e-05,0.00774391848251521,0.13333333333333333,1.0,0.23529411764705882,2
878,combined,58,functional,L-fucose catabolic process,5.066659437250747e-12,1.6871975926044987e-08,0.29411764705882354,0.8333333333333334,0.4347826086956522,5
879,combined,58,functional,D-arabinose catabolic process,6.990381099929863e-08,0.00011638984531383224,0.17647058823529413,1.0,0.3,3
880,combined,58,functional,rhamnose catabolic process,1.3867475284726705e-06,0.0015392897566046642,0.17647058823529413,0.5,0.2608695652173913,3
881,combined,59,functional,lipopolysaccharide core region biosynthetic process,3.936399091560478e-21,1.3108208974896393e-17,0.2545454545454545,0.5833333333333334,0.3544303797468354,14
882,combined,59,functional,cytosol,1.1632251687771674e-07,0.00019367699060139837,0.5818181818181818,0.033229491173416406,0.06286836935166992,32
883,combined,59,functional,ADP-heptose-lipopolysaccharide heptosyltransferase activity,1.789595191843743e-07,0.00019864506629465548,0.07272727272727272,0.8,0.13333333333333333,4
884,combined,59,functional,galactose catabolic process via UDP-galactose,1.2264914311983996e-06,0.0010210541164726679,0.07272727272727272,0.5714285714285714,0.1290322580645161,4
885,combined,60,functional,glycine decarboxylation via glycine cleavage system,1.644477369603838e-09,5.476109640780781e-06,0.75,0.75,0.75,3
886,combined,61,functional,anaerobic respiration,3.9990309928235786e-14,1.3316773206102517e-10,0.2926829268292683,0.23529411764705882,0.2608695652173913,12
887,combined,61,functional,plasma membrane fumarate reductase complex,1.0740807689178423e-08,1.7883444802482076e-05,0.0975609756097561,1.0,0.17777777777777776,4
888,combined,61,functional,succinate dehydrogenase activity,5.329391472627563e-08,5.9156245346165944e-05,0.0975609756097561,0.8,0.1739130434782609,4
889,combined,61,functional,protein maturation,4.111584281996089e-07,0.00034228939147617446,0.12195121951219512,0.3125,0.17543859649122806,5
890,combined,61,functional,fermentation,7.291549483561705e-07,0.00048561719560520953,0.0975609756097561,0.5,0.163265306122449,4
891,combined,63,functional,energy transducer activity,2.672792773502584e-07,0.00044501999678818027,0.11538461538461539,1.0,0.20689655172413793,3
892,combined,63,functional,siderophore transport,2.672792773502584e-07,0.00044501999678818027,0.11538461538461539,1.0,0.20689655172413793,3
893,combined,63,functional,cellular response to iron ion,1.0643602690180351e-06,0.001181439898610019,0.11538461538461539,0.75,0.19999999999999998,3
894,combined,63,functional,plasma membrane protein complex,5.274556448946533e-06,0.0043910682437479885,0.11538461538461539,0.5,0.1875,3
895,combined,64,functional,e14 prophage,2.0400071919692277e-16,6.793223949257529e-13,0.6153846153846154,0.38095238095238093,0.47058823529411764,8
896,combined,66,functional,maltodextrin transport,1.7239033429826627e-14,5.740598132132267e-11,0.5555555555555556,1.0,0.7142857142857143,5
897,combined,66,functional,maltose transport,6.674953744079518e-11,1.1113797983892397e-07,0.4444444444444444,0.8,0.5714285714285714,4
898,combined,66,functional,maltose transport complex,3.450061551534876e-08,2.8721762416527845e-05,0.3333333333333333,0.75,0.46153846153846156,3
899,combined,66,functional,maltose-transporting ATPase activity,3.450061551534876e-08,2.8721762416527845e-05,0.3333333333333333,0.75,0.46153846153846156,3
900,combined,66,functional,ATP-binding cassette (ABC) transporter complex,1.079900357426847e-05,0.007192136380462801,0.4444444444444444,0.057971014492753624,0.10256410256410256,4
901,combined,67,functional,anaerobic electron transport chain,1.675152503210262e-09,5.578257835690173e-06,0.4444444444444444,0.4444444444444444,0.4444444444444444,4
902,combined,67,functional,"nitrite reductase (cytochrome, ammonia-forming) activity",8.635176652854531e-09,1.4377569127002795e-05,0.3333333333333333,1.0,0.5,3
903,combined,67,functional,cytochrome c-heme linkage via heme-L-cysteine,3.450061551534876e-08,3.8295683222037124e-05,0.3333333333333333,0.75,0.46153846153846156,3
904,combined,69,functional,gluconeogenesis,2.6810009372561874e-06,0.008927733121063104,0.25,0.3,0.2727272727272727,3
905,combined,70,functional,DNA polymerase V complex,1.3288577404573522e-07,0.0004425096275722983,1.0,1.0,1.0,2
906,combined,70,functional,translesion synthesis,3.98657322138587e-07,0.0006637644413607474,1.0,0.6666666666666666,0.8,2
907,combined,70,functional,DNA-directed DNA polymerase activity,1.9932866106914393e-06,0.0022125481378674977,1.0,0.3333333333333333,0.5,2
908,combined,70,functional,DNA-dependent ATPase activity,3.7208016732898336e-06,0.0030975673930137867,1.0,0.25,0.4,2
909,combined,72,functional,ferric-enterobactin transport,1.654185323185197e-07,0.00039367153562031276,0.16,0.4444444444444444,0.23529411764705882,4
910,combined,72,functional,ferric-hydroxamate transport,2.3643936073292056e-07,0.00039367153562031276,0.12,1.0,0.21428571428571425,3
911,combined,72,functional,ferric-enterobactin transmembrane transporter activity,2.3443121282002603e-06,0.0026021864623022887,0.12,0.6,0.19999999999999998,3
912,combined,72,functional,enterobactin biosynthetic process,8.1354152547744e-06,0.006772733199599688,0.12,0.42857142857142855,0.1875,3
913,combined,73,functional,trimethylamine-N-oxide reductase (cytochrome c) activity,1.1957663669787673e-06,0.003981902002039296,0.6666666666666666,0.6666666666666666,0.6666666666666666,2
914,combined,75,functional,iron-sulfur cluster assembly,3.577236607504069e-12,1.191219790298855e-08,0.8333333333333334,0.3125,0.45454545454545453,5
915,combined,75,functional,sulfur incorporation into metallo-sulfur cluster,1.993286610686022e-06,0.003318822206792227,0.3333333333333333,1.0,0.5,2
916,combined,78,functional,tryptophan biosynthetic process,4.2823031557706963e-13,1.426006950871642e-09,0.625,0.625,0.625,5
917,combined,78,functional,aromatic amino acid family biosynthetic process,4.807693031660345e-07,0.0008004808897714475,0.375,0.3333333333333333,0.35294117647058826,3
918,combined,78,functional,tryptophan synthase activity,3.7208016732805806e-06,0.004130089857341444,0.25,1.0,0.4,2
919,combined,78,functional,anthranilate synthase activity,1.115089145102361e-05,0.009283117132977156,0.25,0.6666666666666666,0.36363636363636365,2
920,combined,79,functional,putrescine catabolic process,2.384404807103318e-11,7.940068007654049e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4
921,combined,80,functional,cell adhesion,2.3568692734281346e-08,4.7077903487064186e-05,0.6666666666666666,0.15384615384615385,0.25,4
923,combined,80,functional,pilus,3.2252099022946736e-08,4.7077903487064186e-05,0.6666666666666666,0.14285714285714285,0.23529411764705882,4
924,combined,80,functional,pilus organization,4.31323886270158e-08,4.7077903487064186e-05,0.6666666666666666,0.13333333333333333,0.2222222222222222,4
922,combined,80,functional,cell adhesion involved in single-species biofilm formation,5.655003421869572e-08,4.7077903487064186e-05,0.6666666666666666,0.125,0.21052631578947367,4
925,combined,81,functional,fatty acid beta-oxidation,2.4033664462116917e-08,8.003210265884934e-05,0.16666666666666666,0.38461538461538464,0.2325581395348837,5
926,combined,81,functional,3-hydroxyacyl-CoA dehydrogenase activity,1.6607476727981254e-06,0.002765144875208879,0.1,0.75,0.17647058823529416,3
927,combined,83,functional,iron assimilation by chelation and transport,1.1480187200265817e-07,0.00038229023376885174,0.5,0.375,0.42857142857142855,3
928,combined,83,functional,iron chelate transmembrane transporter activity,1.993286610686022e-06,0.003318822206792227,0.3333333333333333,1.0,0.5,2
929,combined,84,functional,[Ni-Fe] hydrogenase complex,1.021084841854409e-06,0.0027149062708116943,0.23076923076923078,0.42857142857142855,0.3,3
930,combined,84,functional,fermentation,1.6305743368238403e-06,0.0027149062708116943,0.23076923076923078,0.375,0.2857142857142857,3
931,combined,86,functional,e14 prophage,1.2302545063556569e-29,4.0967475061643376e-26,1.0,0.5714285714285714,0.7272727272727273,12
932,combined,87,functional,histidine biosynthetic process,7.116153923068305e-24,2.3696792563817457e-20,0.8888888888888888,1.0,0.9411764705882353,8
933,combined,87,functional,imidazoleglycerol-phosphate synthase activity,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
934,combined,87,functional,imidazoleglycerol-phosphate synthase complex,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
935,combined,91,functional,detoxification of copper ion,1.7795131282367535e-17,5.92577871702839e-14,0.6666666666666666,1.0,0.8,6
936,combined,91,functional,response to copper ion,3.7270623819305105e-15,6.2055588659143005e-12,0.6666666666666666,0.6,0.631578947368421,6
937,combined,91,functional,copper ion export,1.3363698714688358e-11,1.1125279179978059e-08,0.4444444444444444,1.0,0.6153846153846153,4
938,combined,91,functional,response to silver ion,1.3363698714688358e-11,1.1125279179978059e-08,0.4444444444444444,1.0,0.6153846153846153,4
939,combined,91,functional,copper ion binding,2.2034308185677186e-11,1.4674849251661007e-08,0.5555555555555556,0.38461538461538464,0.4545454545454546,5
940,combined,91,functional,cellular copper ion homeostasis,6.674953744079518e-11,3.7045993279641324e-08,0.4444444444444444,0.8,0.5714285714285714,4
941,combined,91,functional,copper ion transmembrane transporter activity,3.450061551534876e-08,1.6412435666587338e-05,0.3333333333333333,0.75,0.46153846153846156,3
942,combined,91,functional,cellular response to copper ion,4.78388786564648e-06,0.0014482133266002525,0.2222222222222222,1.0,0.3636363636363636,2
943,combined,91,functional,cellular response to silver ion,4.78388786564648e-06,0.0014482133266002525,0.2222222222222222,1.0,0.3636363636363636,2
944,combined,91,functional,plasma membrane copper ion transport,4.78388786564648e-06,0.0014482133266002525,0.2222222222222222,1.0,0.3636363636363636,2
945,combined,91,functional,silver ion transmembrane transporter activity,4.78388786564648e-06,0.0014482133266002525,0.2222222222222222,1.0,0.3636363636363636,2
946,combined,93,functional,colanic acid biosynthetic process,5.909959078070725e-07,0.0019680163729975516,0.13333333333333333,0.4,0.2,4
947,combined,94,functional,NADH dehydrogenase complex,4.912130737938415e-30,1.6357395357334924e-26,1.0,0.7857142857142857,0.88,11
948,combined,94,functional,plasma membrane respiratory chain complex I,1.8420490267312713e-29,3.067011629507567e-26,1.0,0.7333333333333333,0.846153846153846,11
949,combined,94,functional,NADH dehydrogenase activity,1.0199688610854752e-27,1.1321654358048774e-24,1.0,0.5789473684210527,0.7333333333333334,11
950,combined,94,functional,NADH dehydrogenase (ubiquinone) activity,7.923394863335635e-12,6.596226223726917e-09,0.45454545454545453,0.5555555555555556,0.5,5
951,combined,94,functional,aerobic respiration,1.291303134477268e-11,8.600078875618605e-09,0.5454545454545454,0.25,0.34285714285714286,6
952,combined,94,functional,plasma membrane,1.9904316693613723e-08,1.1046895764955616e-05,1.0,0.014138817480719794,0.027883396704689478,11
953,combined,94,functional,electron transport coupled proton transport,9.425406086133946e-07,0.00044838003238322914,0.2727272727272727,0.375,0.3157894736842105,3
954,combined,95,functional,DLP12 prophage,5.813144990905998e-10,1.9357772819716974e-06,0.14285714285714285,0.4117647058823529,0.21212121212121207,7
955,combined,95,functional,galactose catabolic process via UDP-galactose,7.64804551136166e-07,0.0012733995776417165,0.08163265306122448,0.5714285714285714,0.14285714285714285,4
956,combined,95,functional,bacteriocin transport,7.5085129112798285e-06,0.00833444933152061,0.061224489795918366,0.75,0.11320754716981131,3
957,combined,96,functional,glutamine transport,4.1119888823116536e-10,1.3692922978097807e-06,0.75,1.0,0.8571428571428571,3
958,combined,96,functional,L-glutamine transmembrane transporter activity,7.97314644274408e-07,0.0013275288827168895,0.5,1.0,0.6666666666666666,2
959,combined,97,functional,L-idonate catabolic process,3.74190988290361e-08,0.00012460559910069022,0.21428571428571427,1.0,0.35294117647058826,3
960,combined,97,functional,D-gluconate catabolic process,1.4935789382903484e-07,0.00016578726215022867,0.21428571428571427,0.75,0.3333333333333333,3
961,combined,97,functional,gluconate transmembrane transporter activity,1.4935789382903484e-07,0.00016578726215022867,0.21428571428571427,0.75,0.3333333333333333,3
962,combined,97,functional,gluconate transmembrane transport,3.7260012431518235e-07,0.0003101896034923893,0.21428571428571427,0.6,0.3157894736842105,3
963,combined,97,functional,gluconokinase activity,1.2092605438161923e-05,0.008053675221815841,0.14285714285714285,1.0,0.25,2
964,combined,98,functional,leucine biosynthetic process,1.8549199970531684e-11,6.176883590187051e-08,0.8,0.5714285714285714,0.6666666666666666,4
965,combined,99,functional,peptidoglycan biosynthetic process,7.744274850543874e-07,0.00257884352523111,0.0875,0.25925925925925924,0.13084112149532712,7
966,combined,100,functional,asparagine biosynthetic process,1.3288577404573536e-06,0.002212548137861494,0.4,1.0,0.5714285714285715,2
967,combined,100,functional,aspartate-ammonia ligase activity,1.3288577404573536e-06,0.002212548137861494,0.4,1.0,0.5714285714285715,2
968,combined,101,functional,aerobic electron transport chain,8.853353071192205e-14,2.9481665727070044e-10,0.4,0.6666666666666666,0.5,6
969,combined,101,functional,cytochrome complex,1.447734027424566e-10,2.4104771556619025e-07,0.26666666666666666,1.0,0.4210526315789474,4
970,combined,101,functional,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",2.1617509169660337e-09,2.3995435178322974e-06,0.26666666666666666,0.6666666666666666,0.3809523809523809,4
971,combined,101,functional,electron transfer activity,9.167826307757e-09,7.632215401207702e-06,0.4,0.13043478260869565,0.19672131147540983,6
