ContrastName	TestAnnotation
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19856.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19857.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19858.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19859.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19860.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p23_g9:1
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19861.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p23_g9:1
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19862.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p23_g9:1
E-MEXP-732.19863.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19863.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19863.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19863.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19863.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19864.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19864.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19864.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19864.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19864.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	MEDIUM.LB:1
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	OD600:0.5
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	TEMPERATURE:37°C
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	FLASK:1
E-MEXP-910.23147.ch1-vs-E-MEXP-910.23149.ch1	STRAIN.Mg_kan_N15+:1
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	MEDIUM.LB:1
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	OD600:0.5
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	TEMPERATURE:37°C
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	FLASK:1
E-MEXP-910.23148.ch1-vs-E-MEXP-910.23149.ch1	STRAIN.Mg_kan_tos_N15_:1
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.MOPS:1
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	GLUCOSE:0.02%
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	PANTOTHENIC_ACID:1mg/L
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23430.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.MOPS:1
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	GLUCOSE:0.02%
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	PANTOTHENIC_ACID:1mg/L
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23431.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.MOPS:1
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	GLUCOSE:0.02%
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	PANTOTHENIC_ACID:1mg/L
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23432.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23433.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23433.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23433.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23433.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23433.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23434.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23434.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23434.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23434.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23434.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23435.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23435.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23435.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23435.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23435.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23436.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23436.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23436.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23436.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23436.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-926.23437.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23437.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23437.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23437.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23437.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-926.23438.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23438.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23438.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.83972:1
E-MEXP-926.23438.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23438.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.MOPS:1
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	GLUCOSE:0.02%
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	PANTOTHENIC_ACID:1mg/L
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23439.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.MOPS:1
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	GLUCOSE:0.02%
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	PANTOTHENIC_ACID:1mg/L
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23440.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23442.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23442.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23442.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23442.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23442.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23443.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23443.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23443.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23443.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23443.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23444.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23444.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23444.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23444.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-926.23444.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23445.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23445.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23445.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23445.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23445.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-926.23446.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23446.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23446.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23446.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23446.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-926.23447.ch1-vs-E-MEXP-926.23441.ch1	STRAIN.VR50:1
E-MEXP-926.23447.ch1-vs-E-MEXP-926.23441.ch1	OD600:0.5
E-MEXP-926.23447.ch1-vs-E-MEXP-926.23441.ch1	TEMPERATURE:37°C
E-MEXP-926.23447.ch1-vs-E-MEXP-926.23441.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-926.23447.ch1-vs-E-MEXP-926.23441.ch1	GROWTH.BIOFILM:1
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.23994.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.24017.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.24018.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-953.24020.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	TIME:600min
E-MEXP-953.24021.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.STATIONARY:1
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.F_plasmid:1
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	TIME:600min
E-MEXP-953.24022.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.STATIONARY:1
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.24023.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.24024.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.BIOFILM:1
E-MEXP-953.24025.ch1-vs-E-MEXP-953.24019.ch1	FLOW_CELL:1
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-953.24026.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-953.24027.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-953.24028.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	TIME:600min
E-MEXP-953.24029.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.STATIONARY:1
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	TIME:600min
E-MEXP-953.24030.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.STATIONARY:1
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	FLASK:1
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	TIME:600min
E-MEXP-953.24031.ch1-vs-E-MEXP-953.24019.ch1	GROWTH.STATIONARY:1
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	STRAIN.MG1655:1
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	MEDIUM.MOPS:1
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	GLUCOSE:0.02%
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	OD600:0.5
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	TEMPERATURE:37°C
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	PLASMID.pBR322:1
E-MEXP-953.24032.ch1-vs-E-MEXP-953.24019.ch1	TIME:2280min
